product_name,code,categories_tags,additives_n,additives,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g
Fermented Coconut Yoghurt Alternative,0680569854124,"['en:plant-based-foods-and-beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:dairy-substitutes', 'en:desserts', 'en:vegan-products', 'en:dairy-desserts', 'en:non-dairy-desserts', 'en:non-dairy-fermented-foods', 'en:fermented-dairy-desserts', 'en:non-dairy-yogurts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:coconut-yogurts', 'en:coconutmilk-yogurts']",1,[],['en:e440'],120.0,10.0,9.0,1.6,1.0,1.2,0.0
Organic Natural Yoghurt,5036589255598,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts']",0,[],[],72.0,3.8,2.5,4.9,,4.2,0.117
Fage Total 0% Yogurt,5201054017418,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],54.0,0.0,0.0,3.0,,10.3,0.0975
double zéro Cerise,6111032010135,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts']",1,[],['en:e960'],48.3,0.2,0.0,0.0,,3.4,0.0
Authentic Greek Yogurt,4088600060880,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:greek-style-yogurts', 'en:greek-style-yogurts-plain']",0,[],[],132.0,10.0,6.7,3.1,,5.9,0.1375
,6111266962576,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:cow-milk-yogurts']",0,[],[],163.6,6.7,4.9,8.5,0.0,6.4,0.0
Activia Céréales,6111032002208,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:bifidus-yogurts']",1,[],['en:e14xx'],101.0,3.3,2.0,14.3,1.53,3.4,0.0
Greek Style Yoghurt,5036589200970,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:cow-milk-yogurts', 'en:greek-style-yogurts']",0,[],[],115.0,8.3,5.5,4.9,,4.5,0.0975
5% Greek Yoghurt,5201054017531,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],93.0,5.0,3.6,3.0,,9.0,0.0975
Velouté Fraise,6111032002888,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:stirred-yogurts', 'en:fruit-stirred-yogurts']",0,[],[],94.7,3.0,2.0,9.0,,2.3,0.0
Ghani,6111242102187,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts']",0,[],[],80.0,1.6,0.6,12.0,,3.2,0.2
Jaouda Cremy Yaourt - Yougart With Strawberries,6111242100299,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts']",0,[],[],109.0,3.0,1.0,1.0,,3.6,0.0
Fage,5201054017517,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],54.0,0.0,0.0,3.0,,10.3,0.0975
HIPRO Saveur Vanille,3033491588136,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:dietary-supplements', 'fr:specialites-laitieres']",4,[],"['en:e14xx', 'en:e330', 'en:e950', 'en:e955']",53.0,0.1,0.1,3.1,,9.4,0.09
Dessert gourmand choco,6111242102552,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:chocolate-desserts', 'en:stirred-yogurts', 'en:vanilla-yogurt', 'en:caramel-yogurts', 'en:stirred-vanilla-yogurt-drinks']",1,[],['en:e407'],233.0,10.0,0.833,10.0,1.67,3.33,0.0
Iogurte Estilo Grego Lidl,20416690,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts', 'de:grichischer-joghurt']",0,[],[],58.0,2.0,1.4,4.0,,6.0,0.1275
Greek style yoghurt,5057373489593,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],99.0,7.5,5.1,4.2,0.0,3.7,0.0975
Greek Style Natural Yogurt,5000462416772,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:greek-style-yogurts']",0,[],[],98.7,7.5,5.1,4.2,,3.7,0.0975
Danup fraise,6111032004448,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:dairy-drinks', 'en:fermented-dairy-desserts', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:yogurts', 'en:yogurt-drinks']",0,[],[],246.0,1.28,1.06,5.5,0.0,1.75,0.0
Yaourt grec,6111242103696,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],150.0,8.0,8.0,16.1,,3.3,0.0
Greek style natural yoghurt,4088600266008,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:greek-style-yogurts', 'en:plain-greek-style-yogurts']",0,[],[],125.0,10.0,6.7,4.4,,4.1,0.1
LADID,6111242105676,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts']",0,[],[],95.0,1.4,0.5,9.4,,3.2,0.0
لينيا,6111242101852,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts']",1,[],['en:e955'],48.0,0.0,0.0,0.0,0.0,4.9,0.0
Yogurt Bnine BANANA,6111242102941,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:flavoured-fermented-dairy-desserts', 'en:cow-milk-yogurts', 'en:flavoured-yogurts']",0,[],[],88.1,1.7,1.2,9.3,,3.9,0.0
Yaourt à la grecque,20665241,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:stirred-yogurts', 'en:greek-style-yogurts', 'en:plain-stirred-yogurts']",0,[],[],102.0,8.1,5.4,3.6,0.5,2.9,0.0975
Griego Ligero Natural,8480000213587,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:greek-style-yogurts', 'en:plain-greek-style-yogurts', 'en:plain-low-fat-yogurts']",0,[],[],60.0,2.0,1.4,4.7,,5.8,0.16
